,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,13973844,17188,813
10.0/F中層A,10.0,中層,A,14405547,17719,813
15.0/F高層A,15.0,高層,A,14735625,18125,813
4.0/F低層B,4.0,低層,B,11209095,16755,669
10.0/F中層B,10.0,中層,B,11767710,17590,669
15.0/F高層B,15.0,高層,B,12073443,18047,669
4.0/F低層C,4.0,低層,C,8421435,17013,495
10.0/F中層C,10.0,中層,C,8661015,17497,495
15.0/F高層C,15.0,高層,C,8893665,17967,495
4.0/F低層D,4.0,低層,D,9076524,16563,548
10.0/F中層D,10.0,中層,D,9386692,17129,548
15.0/F高層D,15.0,高層,D,9643704,17598,548
4.0/F低層E,4.0,低層,E,9154888,16706,548
10.0/F中層E,10.0,中層,E,9466700,17275,548
15.0/F高層E,15.0,高層,E,9742344,17778,548
4.0/F低層F,4.0,低層,F,8495500,16991,500
10.0/F中層F,10.0,中層,F,8779500,17559,500
15.0/F高層F,15.0,高層,F,9010500,18021,500
4.0/F低層G,4.0,低層,G,11375007,17003,669
10.0/F中層G,10.0,中層,G,11752992,17568,669
15.0/F高層G,15.0,高層,G,12061401,18029,669
4.0/F低層H,4.0,低層,H,14050266,17282,813
10.0/F中層H,10.0,中層,H,15104727,18579,813
15.0/F高層H,15.0,高層,H,15529926,19102,813
