,A,B,C,D,E,F,G,H,J,K
7.0,8594,8914,10921,10952,10892,10692,11026,10926,10706,10934
20.0,9066,9591,11588,11620,11604,11389,11709,11594,11411,11657
33.0,9356,10342,12226,12257,10995,12062,12359,12231,12083,12349
