,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,4341400,5666050,3868664,4581063,4482274,3944616,5813756,4378754,4060210,4577076,4321368,5673728,4294500,4018630,5213696,5218048,3920840,4327629
18.0,4656816,6093022,4383408,4848635,4748960,4158936,6143852,4583254,4298140,4803006,4540952,6101414,4472415,4339720,5642912,5624416,4152225,4487548
28.0,4781742,6411756,4304448,5026278,5010330,4352576,6306508,4682232,4387845,5010330,4795504,6420681,4640514,4555705,5799584,5795232,4432505,4682232
