,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,3872457,9657,401,386,4,NTM
19.0/F中層1,19.0,中層,1,3926191,9791,401,320,3,NTM
30.0/F高層1,30.0,高層,1,4102631,10231,401,331,3,NTM
7.0/F低層10,7.0,低層,10,4656370,8405,554,354,4,NTM
19.0/F中層10,19.0,中層,10,4813152,8688,554,323,3,NTM
30.0/F高層10,30.0,高層,10,5022564,9066,554,324,3,NTM
7.0/F低層2,7.0,低層,2,5453475,8455,645,331,4,NTM
19.0/F中層2,19.0,中層,2,5718570,8866,645,338,4,NTM
30.0/F高層2,30.0,高層,2,6070095,9411,645,325,4,NTM
7.0/F低層3,7.0,低層,3,3859224,9624,401,315,4,NTM
19.0/F中層3,19.0,中層,3,3956667,9867,401,338,4,NTM
30.0/F高層3,30.0,高層,3,4127092,10292,401,368,4,NTM
7.0/F低層4,7.0,低層,4,4735592,8548,554,341,4,NTM
19.0/F中層4,19.0,中層,4,4875754,8801,554,373,4,NTM
30.0/F高層4,30.0,高層,4,5202060,9390,554,372,4,NTM
7.0/F低層5,7.0,低層,5,4844730,8745,554,361,5,NTM
19.0/F中層5,19.0,中層,5,4899022,8843,554,318,4,NTM
30.0/F高層5,30.0,高層,5,5234192,9448,554,330,4,NTM
7.0/F低層6,7.0,低層,6,3787846,9446,401,380,4,NTM
19.0/F中層6,19.0,中層,6,3981529,9929,401,321,3,NTM
30.0/F高層6,30.0,高層,6,4138721,10321,401,332,3,NTM
7.0/F低層7,7.0,低層,7,5499915,8527,645,342,5,NTM
19.0/F中層7,19.0,中層,7,5760495,8931,645,364,5,NTM
30.0/F高層7,30.0,高層,7,5923680,9184,645,301,4,NTM
7.0/F低層8,7.0,低層,8,3847194,9594,401,394,4,NTM
19.0/F中層8,19.0,中層,8,4080977,10177,401,361,3,NTM
30.0/F高層8,30.0,高層,8,4265437,10637,401,396,3,NTM
7.0/F低層9,7.0,低層,9,4844730,8745,554,361,5,NTM
19.0/F中層9,19.0,中層,9,4899022,8843,554,318,4,NTM
30.0/F高層9,30.0,高層,9,5234192,9448,554,330,4,NTM
