,1,2,3,4,5,6,7,8
7.0,4285316,4033602,5090920,5025664,4292694,4033602,5147912,5276720
18.0,4303978,4227768,5412596,5357944,4320036,4156146,5392868,5530048
29.0,4529224,4320918,5561652,5666936,4520544,4320918,5654812,5842448
