,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層1,8.0,低層,1,4061232,13272,306
18.0/F中層1,18.0,中層,1,4227084,13814,306
29.0/F高層1,29.0,高層,1,4414968,14428,306
8.0/F低層2,8.0,低層,2,4539510,14835,306
18.0/F中層2,18.0,中層,2,4773294,15599,306
29.0/F高層2,29.0,高層,2,4717296,15416,306
8.0/F低層3,8.0,低層,3,5973330,11805,506
18.0/F中層3,18.0,中層,3,5774073,12471,463
29.0/F高層3,29.0,高層,3,6116693,13211,463
8.0/F低層4,8.0,低層,4,4938948,13066,378
18.0/F中層4,18.0,中層,4,4770903,13749,347
29.0/F高層4,29.0,高層,4,4977715,14345,347
8.0/F低層5,8.0,低層,5,4563050,13150,347
18.0/F中層5,18.0,中層,5,4792070,13810,347
29.0/F高層5,29.0,高層,5,5008945,14435,347
8.0/F低層6,8.0,低層,6,5673602,12254,463
18.0/F中層6,18.0,中層,6,5774073,12471,463
29.0/F高層6,29.0,高層,6,6116693,13211,463
8.0/F低層7,8.0,低層,7,4638696,13368,347
18.0/F中層7,18.0,中層,7,4671661,13463,347
29.0/F高層7,29.0,高層,7,4713301,13583,347
8.0/F低層8,8.0,低層,8,4031856,13176,306
18.0/F中層8,18.0,中層,8,4233204,13834,306
29.0/F高層8,29.0,高層,8,4294710,14035,306
