,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,4881812,9074,538,302,4,NTW
12.0/F中層1,12.0,中層,1,4946372,9194,538,331,3,NTW
19.0/F高層1,19.0,高層,1,5044826,9377,538,357,4,NTW
6.0/F低層2,6.0,低層,2,4611695,10505,439,361,4,NTW
12.0/F中層2,12.0,中層,2,4702568,10712,439,354,4,NTW
19.0/F高層2,19.0,高層,2,4869388,11092,439,339,4,NTW
6.0/F低層3,6.0,低層,3,4524360,10190,444,394,3,NTW
12.0/F中層3,12.0,中層,3,4608720,10380,444,371,3,NTW
19.0/F高層3,19.0,高層,3,4717056,10624,444,346,3,NTW
6.0/F低層4,6.0,低層,4,4569240,10504,435,392,4,NTW
12.0/F中層4,12.0,中層,4,4569675,10505,435,375,4,NTW
19.0/F高層4,19.0,高層,4,4834155,11113,435,361,4,NTW
6.0/F低層5,6.0,低層,5,4739760,10896,435,382,3,NTW
12.0/F中層5,12.0,中層,5,4801530,11038,435,397,3,NTW
19.0/F高層5,19.0,高層,5,5012940,11524,435,329,3,NTW
6.0/F低層6,6.0,低層,6,4613604,10391,444,399,4,NTW
12.0/F中層6,12.0,中層,6,4764120,10730,444,335,3,NTW
19.0/F高層6,19.0,高層,6,4891104,11016,444,334,3,NTW
6.0/F低層7,6.0,低層,7,4412486,9983,442,321,3,NTW
12.0/F中層7,12.0,中層,7,4690062,10611,442,383,3,NTW
19.0/F高層7,19.0,高層,7,4680338,10589,442,403,4,NTW
6.0/F低層8,6.0,低層,8,5382635,10061,535,362,4,NTW
12.0/F中層8,12.0,中層,8,5560790,10394,535,360,4,NTW
19.0/F高層8,19.0,高層,8,5824010,10886,535,351,4,NTW
