,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,645,597,601,535,539,432,432,639,594,601,539,539,432,432,645,639
20.0,645,597,597,535,535,432,429,639,594,601,539,535,432,432,634,639
33.0,645,597,597,530,535,426,429,634,594,601,539,529,432,426,634,634
