,A,B,C,D,E,F,G,H
7.0,4710475,4733190,3878080,3916480,3941760,4413440,4625005,4691610
18.0,4820970,5002305,4069440,4620800,4560640,4660160,4839450,5124350
28.0,4914734,5178635,4238400,4803520,4718080,4692800,5017320,5187105
