,1,2,3,4,5,6,7,8
9.0,15892,16658,16880,15057,15374,16548,17136,16058
20.0,16583,17092,17860,15529,15843,16065,17330,16476
30.0,17333,15953,18531,15865,16062,16060,17722,17036
