,1,10,2,3,4,5,6,7,8,9
7.0,12341,10870,10707,12460,10826,10826,12006,10794,12233,10713
18.0,12897,11485,11575,12654,11237,11845,12550,11478,12406,11394
29.0,12702,12014,12082,13047,11953,12429,13006,12119,12976,12155
