,A,B,C,D,E,F,G,H,J,K
5.0,9230,9050,8928,8928,9111,9230,8928,9024,8952,8888
13.0,9572,9382,9257,9257,9449,9572,9257,9367,9279,9219
22.0,9928,9732,9606,9606,9804,9928,9606,9740,9632,9572
