,A,B,C,D,E,F,G,H
5.0,5242040,5379828,5294205,5794362,5170990,5226714,5601015,5324432
14.0,5414300,5481602,5486985,6111504,5521600,5360198,5765130,5529480
23.0,5524210,5550760,5566680,6290676,5559880,5674882,5994765,5607580
