,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,7894509,15211,519
18.0/F中層A,18.0,中層,A,8192934,15786,519
27.0/F高層A,27.0,高層,A,8495511,16369,519
9.0/F低層B,9.0,低層,B,8080105,15103,535
18.0/F中層B,18.0,中層,B,8386125,15675,535
27.0/F高層B,27.0,高層,B,8696425,16255,535
9.0/F低層C,9.0,低層,C,7540610,15389,490
18.0/F中層C,18.0,中層,C,7825300,15970,490
27.0/F高層C,27.0,高層,C,8114400,16560,490
9.0/F低層D,9.0,低層,D,5396480,16864,320
18.0/F中層D,18.0,中層,D,5596800,17490,320
27.0/F高層D,27.0,高層,D,5800320,18126,320
9.0/F低層E,9.0,低層,E,5382080,16819,320
18.0/F中層E,18.0,中層,E,5584000,17450,320
27.0/F高層E,27.0,高層,E,5788480,18089,320
9.0/F低層F,9.0,低層,F,7691530,15697,490
18.0/F中層F,18.0,中層,F,7814030,15947,490
27.0/F高層F,27.0,高層,F,8266300,16870,490
9.0/F低層G,9.0,低層,G,7945820,14852,535
18.0/F中層G,18.0,中層,G,8240070,15402,535
27.0/F高層G,27.0,高層,G,8570700,16020,535
9.0/F低層H,9.0,低層,H,7894509,15211,519
18.0/F中層H,18.0,中層,H,8192934,15786,519
27.0/F高層H,27.0,高層,H,8495511,16369,519
