,1,10,2,3,4,5,6,7,8,9
7.0,8164852,5739354,8164852,5539560,9684030,5739354,8164852,8164852,5469612,9684030
18.0,8610822,6052914,8610822,5803272,10212930,6052914,8610822,8610822,5749002,10212930
28.0,9016350,6337932,9016350,6061356,10694100,6337932,9016350,9016350,5927088,10694100
