,1,12,16,18,19,2,20,22,23,40,48,49,52,8,9
7.0,355,349,349,355,355,355,355,349,349,349,366,349,355,366,348
12.0,355,349,349,355,355,355,355,349,349,349,366,349,355,366,348
17.0,355,349,349,355,355,355,355,349,349,349,366,349,355,366,348
