,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,,,
2.0/F中層A,2.0,中層,A,,,
3.0/F高層A,3.0,高層,A,,,
1.0/F低層B,1.0,低層,B,10810176,11076,976
2.0/F中層B,2.0,中層,B,11101210,11035,1006
3.0/F高層B,3.0,高層,B,11473026,10958,1047
1.0/F低層C,1.0,低層,C,6489576,12456,521
2.0/F中層C,2.0,中層,C,6520836,12516,521
3.0/F高層C,3.0,高層,C,6412992,12624,508
1.0/F低層D,1.0,低層,D,6681350,12350,541
2.0/F中層D,2.0,中層,D,6713269,12409,541
3.0/F高層D,3.0,高層,D,6639048,12456,533
1.0/F低層E,1.0,低層,E,6765244,12482,542
2.0/F中層E,2.0,中層,E,6796680,12540,542
3.0/F高層E,3.0,高層,E,6841666,12623,542
