,subjFloor,floorLv,unitNo,price,npsf,nfa
16.0/F低層A,16.0,低層,A,7501884,15186,494
32.0/F中層A,32.0,中層,A,7782476,15754,494
49.0/F高層A,49.0,高層,A,8729474,17671,494
16.0/F低層B,16.0,低層,B,11182988,16741,668
32.0/F中層B,32.0,中層,B,11743440,17580,668
49.0/F高層B,49.0,高層,B,11702692,17519,668
16.0/F低層C,16.0,低層,C,11998620,17190,698
32.0/F中層C,32.0,中層,C,10935566,15667,698
49.0/F高層C,49.0,高層,C,12187080,17460,698
16.0/F低層D,16.0,低層,D,7520509,16243,463
32.0/F中層D,32.0,中層,D,7921467,17109,463
49.0/F高層D,49.0,高層,D,8415025,18175,463
16.0/F低層E,16.0,低層,E,8155688,17279,472
32.0/F中層E,32.0,中層,E,8974136,19013,472
49.0/F高層E,49.0,高層,E,8272744,17527,472
16.0/F低層F,16.0,低層,F,9103296,16734,544
32.0/F中層F,32.0,中層,F,8601728,15812,544
49.0/F高層F,49.0,高層,F,9468864,17406,544
16.0/F低層G,16.0,低層,G,8642400,16620,520
32.0/F中層G,32.0,中層,G,8300760,15963,520
49.0/F高層G,49.0,高層,G,9074000,17450,520
16.0/F低層H,16.0,低層,H,7041054,14054,501
32.0/F中層H,32.0,中層,H,7762296,15432,503
49.0/F高層H,49.0,高層,H,8739122,17374,503
