,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層1,9.0,低層,1,5504172,10667,516
22.0/F中層1,22.0,中層,1,5799324,11239,516
34.0/F高層1,34.0,高層,1,5894268,11423,516
9.0/F低層2,9.0,低層,2,5507628,10612,519
22.0/F中層2,22.0,中層,2,5780622,11138,519
34.0/F高層2,34.0,高層,2,5999640,11560,519
9.0/F低層3,9.0,低層,3,5534616,10664,519
22.0/F中層3,22.0,中層,3,5831484,11236,519
34.0/F高層3,34.0,高層,3,5926461,11419,519
9.0/F低層4,9.0,低層,4,5567124,10789,516
22.0/F中層4,22.0,中層,4,5781780,11205,516
34.0/F高層4,34.0,高層,4,6029460,11685,516
9.0/F低層5,9.0,低層,5,6473532,9764,663
22.0/F中層5,22.0,中層,5,6742710,10170,663
34.0/F高層5,34.0,高層,5,7040397,10619,663
9.0/F低層6,9.0,低層,6,6753981,10187,663
22.0/F中層6,22.0,中層,6,7027137,10599,663
34.0/F高層6,34.0,高層,6,7359963,11101,663
