,A,B,C,D,E,F,G,H
5.0,17893,17060,17769,16349,17808,17321,17151,18038
14.0,17902,17705,18562,16989,18638,17850,17796,18714
23.0,19170,18380,19093,17491,19150,19065,19004,19393
