,1,13,18,2,20,6,7,8,9
6.0,1933200,1982178,2175066,2289867,2195896,2199712,2334610,1928904,2289867
15.0,2004084,2268972,2252898,2370936,2273912,2279000,2354545,2000146,2370936
22.0,2053488,2323539,2301966,2427640,2328608,2298504,2413021,2049550,2427640
