,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,6526350,14503,450,396,4,NST
16.0/F中層A,16.0,中層,A,6897150,15327,450,325,3,NST
25.0/F高層A,25.0,高層,A,7364250,16365,450,371,4,NST
6.0/F低層B,6.0,低層,B,6645150,14767,450,325,4,NST
16.0/F中層B,16.0,中層,B,6978600,15508,450,325,4,NST
25.0/F高層B,25.0,高層,B,7295850,16213,450,307,4,NST
6.0/F低層C,6.0,低層,C,5405310,16530,327,351,3,NST
16.0/F中層C,16.0,中層,C,5527935,16905,327,393,4,NST
25.0/F高層C,25.0,高層,C,5511912,16856,327,321,3,NST
6.0/F低層D,6.0,低層,D,5196684,15892,327,329,3,NST
16.0/F中層D,16.0,中層,D,5453379,16677,327,347,4,NST
25.0/F高層D,25.0,高層,D,5680317,17371,327,338,4,NST
6.0/F低層E,6.0,低層,E,6445350,14323,450,352,3,NST
16.0/F中層E,16.0,中層,E,6731550,14959,450,335,3,NST
25.0/F高層E,25.0,高層,E,7222500,16050,450,377,4,NST
6.0/F低層F,6.0,低層,F,6645150,14767,450,325,4,NST
16.0/F中層F,16.0,中層,F,6978600,15508,450,325,4,NST
25.0/F高層F,25.0,高層,F,7295850,16213,450,307,4,NST
6.0/F低層G,6.0,低層,G,5116242,15646,327,357,4,NST
16.0/F中層G,16.0,中層,G,5515182,16866,327,382,4,NST
25.0/F高層G,25.0,高層,G,5875863,17969,327,362,4,NST
6.0/F低層H,6.0,低層,H,5123436,15668,327,333,4,NST
16.0/F中層H,16.0,中層,H,5610993,17159,327,352,4,NST
25.0/F高層H,25.0,高層,H,5836296,17848,327,358,4,NST
