,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,7429680,14568,510
20.0/F中層A,20.0,中層,A,7817790,15329,510
30.0/F高層A,30.0,高層,A,8302800,16280,510
10.0/F低層B,10.0,低層,B,7204702,14614,493
20.0/F中層B,20.0,中層,B,7982163,16191,493
30.0/F高層B,30.0,高層,B,8470233,17181,493
10.0/F低層C,10.0,低層,C,6748172,14734,458
20.0/F中層C,20.0,中層,C,7308306,15957,458
30.0/F高層C,30.0,高層,C,7766764,16958,458
10.0/F低層D,10.0,低層,D,7037800,15400,457
20.0/F中層D,20.0,中層,D,7567920,16560,457
30.0/F高層D,30.0,高層,D,8014409,17537,457
10.0/F低層E,10.0,低層,E,6798340,14779,460
20.0/F中層E,20.0,中層,E,7323200,15920,460
30.0/F高層E,30.0,高層,E,7786420,16927,460
10.0/F低層F,10.0,低層,F,9621718,15469,622
20.0/F中層F,20.0,中層,F,10141088,16304,622
30.0/F高層F,30.0,高層,F,10500604,16882,622
