,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,1394425,4825,289,199,3,NTP
3.0/F中層A,3.0,中層,A,1401361,4849,289,200,3,NTP
4.0/F高層A,4.0,高層,A,1408297,4873,289,199,3,NTP
2.0/F低層B,2.0,低層,B,1394425,4825,289,199,3,NTP
3.0/F中層B,3.0,中層,B,1401361,4849,289,200,3,NTP
4.0/F高層B,4.0,高層,B,1408297,4873,289,199,3,NTP
2.0/F低層C,2.0,低層,C,2025648,9378,216,360,3,NTP
3.0/F中層C,3.0,中層,C,2041848,9453,216,327,3,NTP
4.0/F高層C,4.0,高層,C,1947456,9016,216,397,3,NTP
2.0/F低層D,2.0,低層,D,2039472,9442,216,284,3,NTP
3.0/F中層D,3.0,中層,D,2051784,9499,216,314,3,NTP
4.0/F高層D,4.0,高層,D,2059344,9534,216,284,3,NTP
