,1,2,3,4,5,6,7,8
7.0,12133,11992,12337,13012,12268,12348,12294,11583
18.0,12603,12694,13495,12865,12869,12897,12918,12242
29.0,13502,13540,13774,13580,13566,13695,13615,12934
