,1,2,3,4,5,6,7,8
9.0,10367875,7808850,7776900,7928676,7804284,7220700,7902900,10367875
16.0,10675490,8046900,8253450,8147676,8042556,7490250,8145900,10675490
21.0,10934910,8231400,8454150,8345652,8238780,7677900,8344350,10934910
