,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,14196049,15281,929
18.0/F中層A,18.0,中層,A,14523057,15633,929
25.0/F高層A,25.0,高層,A,14918811,16059,929
10.0/F低層B,10.0,低層,B,13173220,14180,929
18.0/F中層B,18.0,中層,B,13673022,14718,929
25.0/F高層B,25.0,高層,B,14092001,15169,929
10.0/F低層C,10.0,低層,C,11224122,14154,793
18.0/F中層C,18.0,中層,C,11947338,15066,793
25.0/F高層C,25.0,高層,C,12377937,15609,793
10.0/F低層D,10.0,低層,D,11323234,14261,794
18.0/F中層D,18.0,中層,D,11753582,14803,794
25.0/F高層D,25.0,高層,D,12443568,15672,794
