,A,B,C,D,E,F,G,H
9.0,8948916,6983002,6879401,8322018,8027526,6755178,6794458,9512940
22.0,9623494,7038976,7013935,8306886,8232972,6782674,6765980,9530152
37.0,10025328,7447979,7186276,8392440,8338896,7103297,6696749,9755894
