,A,B,C,D,E,F,G,H
4.0,13116,13932,13601,12609,12676,13686,13771,12974
8.0,13461,14300,13960,12943,13012,13630,14135,13319
13.0,13882,14754,14340,13354,13423,14496,14584,13646
