,1,10,11,12,2,3,4,5,6,7,8,9
7.0,4400792,4018347,5757227,4472202,5334450,4703008,4287141,5713420,4576512,4849669,5210700,4434440
18.0,4519988,4327830,6008963,4196631,5684250,4832336,4514013,6114470,4770032,5065830,5438950,4735576
29.0,4752704,4530453,6345228,4718068,5871250,4990456,5016255,6179872,4938064,5124482,5673800,4851688
