,A,B,C,D,E,F,G,H,J,K
7.0,6440364,6452495,6439537,6753768,4860387,6428824,6260824,5246560,6447608,5069180
16.0,6879012,6906614,6583253,6960744,5161656,6880814,6198708,5465328,6884923,5383320
24.0,7168308,6840057,6843591,7313544,5310351,7245341,6938826,5670060,7217165,5382868
