,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
4.0,15894358,14275232,14217568,15894358,15894358,14424480,13320384,14341710,15430526,15430526,15894358,16121170,14280320,14181104,16305570,15894358
10.0,16471530,14786576,14733152,16471530,16471530,14962960,14798448,14788880,15990948,15990948,16471530,16734300,14798448,14690752,16827422,16471530
17.0,17125228,15362368,15308944,17197144,17125228,15543840,15378480,15320874,16625252,16625252,17125228,17424878,15378480,15266544,17520766,17125228
