,A,B,C,D,E,F,G,H,J,K
4.0,9283,9517,9378,9369,9665,10759,9368,9472,10670,10893
10.0,9503,9753,9604,9591,9884,11090,9591,9692,10944,11218
16.0,9805,9996,9844,9826,10012,11444,9826,9924,11317,11573
