,1,10,11,110,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,557,537,537,434,515,515,537,537,514,537,537,515,515,537,537,557,557
6.0,557,537,537,434,515,515,537,537,557,537,537,515,515,537,537,557,557
9.0,557,537,537,434,515,515,537,537,557,537,537,515,515,537,537,514,557
