,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層C,5.0,低層,C,4984048,8419,592,133,2,NTM
12.0/F中層C,12.0,中層,C,5129680,8665,592,147,2,NTM
19.0/F高層C,19.0,高層,C,5281232,8921,592,155,2,NTM
5.0/F低層D,5.0,低層,D,4925456,8434,584,133,2,NTM
12.0/F中層D,12.0,中層,D,5069704,8681,584,147,2,NTM
19.0/F高層D,19.0,高層,D,5219792,8938,584,155,2,NTM
5.0/F低層E,5.0,低層,E,4311724,10004,431,147,2,NTM
12.0/F中層E,12.0,中層,E,4434559,10289,431,164,2,NTM
19.0/F高層E,19.0,高層,E,4539723,10533,431,167,2,NTM
5.0/F低層F,5.0,低層,F,4182244,8641,484,166,2,NTM
12.0/F中層F,12.0,中層,F,4306148,8897,484,184,2,NTM
19.0/F高層F,19.0,高層,F,4434892,9163,484,192,2,NTM
5.0/F低層G,5.0,低層,G,5062784,8552,592,214,3,NTM
12.0/F中層G,12.0,中層,G,5211968,8804,592,239,3,NTM
19.0/F高層G,19.0,高層,G,5388384,9102,592,305,3,NTM
5.0/F低層H,5.0,低層,H,5010096,8463,592,170,2,NTM
12.0/F中層H,12.0,中層,H,5156912,8711,592,188,2,NTM
19.0/F高層H,19.0,高層,H,5309056,8968,592,199,2,NTM
5.0/F低層J,5.0,低層,J,4415048,9122,484,221,3,NTM
12.0/F中層J,12.0,中層,J,4545728,9392,484,245,3,NTM
19.0/F高層J,19.0,高層,J,4665760,9640,484,249,3,NTM
5.0/F低層K,5.0,低層,K,3786335,8785,431,209,3,NTM
12.0/F中層K,12.0,中層,K,3901843,9053,431,212,3,NTM
19.0/F高層K,19.0,高層,K,4020799,9329,431,210,3,NTM
