,1,2,3,4,401,5,6,7,8
8.0,6579776,6694992,6922824,6607104,6579776,6478976,6694992,6630696,6232128
15.0,6760320,6877848,7112568,6801088,6760320,6801984,6877848,6929376,6614272
22.0,7070336,7193400,7497248,7195776,7070336,7147840,7193400,7262256,6888448
