,1,12,13,14,15,16,18,19,21,22,3,5,7,9
8.0,6650,6985,6991,7077,7152,7084,7152,6316,7075,6635,7152,7024,7152,7309
16.0,6795,7534,7485,7407,7485,7413,7485,6561,7625,6685,7485,7481,7485,7634
25.0,7109,7903,8109,7056,7923,7689,8109,6997,7997,6989,8109,7848,8109,8007
