,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
14.0/F低層A,14.0,低層,A,10155340,14612,695,234,4,NMOS
24.0/F中層A,24.0,中層,A,9741501,14057,693,193,3,NMOS
34.0/F高層A,34.0,高層,A,10325007,14899,693,230,4,NMOS
14.0/F低層B,14.0,低層,B,8331837,14799,563,302,4,NMOS
24.0/F中層B,24.0,中層,B,7928729,14083,563,310,4,NMOS
34.0/F高層B,34.0,高層,B,8232186,14622,563,306,4,NMOS
14.0/F低層C,14.0,低層,C,7058715,14435,489,379,4,NMOS
24.0/F中層C,24.0,中層,C,6690009,13681,489,328,3,NMOS
34.0/F高層C,34.0,高層,C,6979986,14274,489,339,3,NMOS
14.0/F低層D,14.0,低層,D,7236997,14503,499,378,4,NMOS
24.0/F中層D,24.0,中層,D,7066339,14161,499,321,3,NMOS
34.0/F高層D,34.0,高層,D,7340290,14710,499,381,4,NMOS
14.0/F低層E,14.0,低層,E,7156308,15324,467,343,3,NMOS
24.0/F中層E,24.0,中層,E,7285200,15600,467,388,4,NMOS
34.0/F高層E,34.0,高層,E,7394011,15833,467,340,4,NMOS
14.0/F低層F,14.0,低層,F,7082019,14847,477,315,4,NMOS
24.0/F中層F,24.0,中層,F,6517728,13664,477,301,4,NMOS
34.0/F高層F,34.0,高層,F,6794388,14244,477,309,4,NMOS
