,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層B,3.0,低層,B,5024900,9220,545
6.0/F中層B,6.0,中層,B,5119185,9393,545
9.0/F高層B,9.0,高層,B,5208565,9557,545
3.0/F低層C,3.0,低層,C,5111204,9226,554
6.0/F中層C,6.0,中層,C,5218665,9403,555
9.0/F高層C,9.0,高層,C,5208565,9557,545
3.0/F低層D,3.0,低層,D,6002400,9760,615
6.0/F中層D,6.0,中層,D,5916915,9621,615
9.0/F高層D,9.0,高層,D,6019620,9788,615
3.0/F低層E,3.0,低層,E,5002627,9247,541
6.0/F中層E,6.0,中層,E,5095679,9419,541
9.0/F高層E,9.0,高層,E,5183321,9581,541
3.0/F低層F,3.0,低層,F,4858680,8524,570
6.0/F中層F,6.0,中層,F,5111730,8738,585
9.0/F高層F,9.0,高層,F,5210595,8907,585
3.0/F低層G,3.0,低層,G,5376020,9269,580
6.0/F中層G,6.0,中層,G,5478100,9445,580
9.0/F高層G,9.0,高層,G,5575540,9613,580
3.0/F低層H,3.0,低層,H,4066842,9201,442
6.0/F中層H,6.0,中層,H,4142424,9372,442
9.0/F高層H,9.0,高層,H,4212702,9531,442
3.0/F低層I,3.0,低層,I,3743993,9199,407
6.0/F中層I,6.0,中層,I,3813183,9369,407
9.0/F高層I,9.0,高層,I,3877489,9527,407
