,A,B,C,D,E,F,G,H,J,K
6.0,4002003,4093335,3838056,3822000,3944952,3858624,3825600,3908813,3876255,3968163
16.0,4127634,4215240,3947668,3952985,4019526,3976434,3950122,3978343,3905820,4099716
25.0,4309524,4403970,4223743,4065460,4217829,4151994,4190205,4217608,4094145,4300641
