,A,B,C,D,E,F,G,H
7.0,5271355,5115292,5401435,5264570,5081375,5017712,5064004,4851570
14.0,5459270,5399940,5420571,5307640,5326520,5300292,5253432,4872515
20.0,5534790,5529407,5591599,5466055,5492900,5471828,5444280,5137425
