,1,10,12,13,14,15,16,2,3,4,5,6,7,8,9
5.0,5457699,4983066,4315076,4315076,3364647,3336858,5406752,5003856,5064462,4315076,4315076,3336858,3336858,5406752,5406752
12.0,5641966,5198094,4502688,4502688,3483402,3483402,5641966,5220666,5285722,4502688,4502688,3483402,3483402,5641966,5641966
18.0,5845480,5384016,4665531,4665531,3610776,3610776,5845480,5408964,5477082,4665531,4665531,3610776,3610776,5845480,5845480
