,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,6041360,10205,592,252,4,NMOS
18.0/F中層A,18.0,中層,A,6383536,10783,592,252,4,NMOS
30.0/F高層A,30.0,高層,A,6754128,11409,592,226,4,NMOS
6.0/F低層B,6.0,低層,B,5985057,10127,591,287,4,NMOS
18.0/F中層B,18.0,中層,B,6315426,10686,591,293,4,NMOS
30.0/F高層B,30.0,高層,B,6677118,11298,591,263,4,NMOS
6.0/F低層C,6.0,低層,C,6014128,10159,592,286,4,NMOS
18.0/F中層C,18.0,中層,C,6355712,10736,592,280,4,NMOS
30.0/F高層C,30.0,高層,C,6722752,11356,592,248,4,NMOS
6.0/F低層D,6.0,低層,D,5949515,10205,583,251,4,NMOS
18.0/F中層D,18.0,中層,D,6286489,10783,583,251,4,NMOS
30.0/F高層D,30.0,高層,D,7409347,12709,583,181,3,NMOS
6.0/F低層E,6.0,低層,E,4725915,10965,431,323,4,NMOS
18.0/F中層E,18.0,中層,E,5045717,11707,431,323,4,NMOS
30.0/F高層E,30.0,高層,E,5366381,12451,431,308,4,NMOS
6.0/F低層F,6.0,低層,F,5227684,10801,484,254,4,NMOS
18.0/F中層F,18.0,中層,F,5580520,11530,484,254,4,NMOS
30.0/F高層F,30.0,高層,F,5934324,12261,484,242,4,NMOS
6.0/F低層G,6.0,低層,G,6059120,10235,592,332,5,NMOS
18.0/F中層G,18.0,中層,G,6390640,10795,592,306,4,NMOS
30.0/F高層G,30.0,高層,G,6764784,11427,592,315,5,NMOS
6.0/F低層H,6.0,低層,H,6041360,10205,592,252,4,NMOS
18.0/F中層H,18.0,中層,H,6383536,10783,592,252,4,NMOS
30.0/F高層H,30.0,高層,H,6754128,11409,592,226,4,NMOS
6.0/F低層J,6.0,低層,J,5427320,11260,482,323,4,NMOS
18.0/F中層J,18.0,中層,J,5760864,11952,482,353,4,NMOS
30.0/F高層J,30.0,高層,J,6075610,12605,482,338,4,NMOS
6.0/F低層K,6.0,低層,K,4691866,10886,431,316,5,NMOS
18.0/F中層K,18.0,中層,K,4995721,11591,431,334,5,NMOS
30.0/F高層K,30.0,高層,K,5335349,12379,431,316,4,NMOS
