,A,B,C,D,E,F,G,H
5.0,11219,11587,11341,10701,11312,11033,11022,11317
12.0,11527,12184,11759,11066,11726,11426,11415,11734
18.0,11424,12143,11498,11397,11529,11795,11704,11476
