,A,B,C,D,E,F,G,H
9.0,4741450,5151120,4485600,4359180,4935840,4912180,4369660,4942520
18.0,4411330,4593690,4649820,4630500,3620240,4582395,4602720,5116890
26.0,4299750,4923070,4734270,4589540,3758595,,4225560,5539500
