,A,B,C,D,E,F,G,H,J,K
6.0,3828500,3857472,3803600,3828500,2950626,3228939,3700448,3806108,3228939,2945023
15.0,3943944,3972912,3887072,3943944,3038550,3325697,3939944,3921747,3325697,3034671
24.0,4061155,4090720,4007248,4061155,3127336,3423413,4063801,4037973,3423413,3125612
