,1,10,11,13,14,15,16,3,8,9
7.0,2518455,3445078,2127784,2505608,2144450,2399265,3480360,3485742,2142910,2345134
18.0,2713375,3631654,2232312,2694769,2285745,2571426,3719560,3680092,2293060,2519330
29.0,2898549,3911518,2384216,2879057,2473625,2741145,3956368,3957564,2447445,2698817
