,1,2,3,4,5,6,7,8
3.0,6059808,6080265,5949450,6044722,6109830,6029235,6030855,6054250
8.0,6432988,6448005,6171390,6278952,6386142,6260490,6390900,6410756
13.0,6671585,6474735,6399810,6507227,5950865,6499440,6509970,6500478
