,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,3923166,7738,507,315,4,NTM
22.0/F中層A,22.0,中層,A,4082871,8053,507,311,4,NTM
33.0/F高層A,33.0,高層,A,4432070,8410,527,352,5,NTM
10.0/F低層B,10.0,低層,B,4104804,8481,484,368,4,NTM
22.0/F中層B,22.0,中層,B,4397624,9086,484,375,4,NTM
33.0/F高層B,33.0,高層,B,4254450,8475,502,346,4,NTM
10.0/F低層C,10.0,低層,C,3790688,7832,484,323,4,NTM
22.0/F中層C,22.0,中層,C,3944600,8150,484,319,4,NTM
33.0/F高層C,33.0,高層,C,4239390,8445,502,307,4,NTM
10.0/F低層D,10.0,低層,D,3923166,7738,507,315,4,NTM
22.0/F中層D,22.0,中層,D,4082871,8053,507,311,4,NTM
33.0/F高層D,33.0,高層,D,4432070,8410,527,352,5,NTM
10.0/F低層E,10.0,低層,E,4879139,7207,677,329,3,NTM
22.0/F中層E,22.0,中層,E,5131660,7580,677,322,3,NTM
33.0/F高層E,33.0,高層,E,5351685,7905,677,357,4,NTM
10.0/F低層F,10.0,低層,F,3694236,7761,476,360,3,NTM
22.0/F中層F,22.0,中層,F,3870356,8131,476,363,3,NTM
33.0/F高層F,33.0,高層,F,4164912,8397,496,343,3,NTM
10.0/F低層G,10.0,低層,G,3760400,7900,476,368,4,NTM
22.0/F中層G,22.0,中層,G,3915100,8225,476,356,4,NTM
33.0/F高層G,33.0,高層,G,4219472,8507,496,341,4,NTM
10.0/F低層H,10.0,低層,H,4818886,7118,677,356,4,NTM
22.0/F中層H,22.0,中層,H,5068022,7486,677,350,4,NTM
33.0/F高層H,33.0,高層,H,5313773,7849,677,320,4,NTM
