,1,10,2,3,4,5,6,7,8,9
7.0,4393356,5654124,6402915,4423431,5635842,5654124,4391351,5997855,4342830,5747750
18.0,4629946,5949960,6896985,4667239,5932786,5949960,4776712,6294555,4574608,6019764
29.0,4870145,5728914,7213035,4917062,5722266,5728914,4871348,6512565,4807589,5848024
