,A,B,C,D,E,F,G,H,J,K
7.0,6930704,6537776,6163300,6537776,6750557,6877068,5812965,5476286,5812965,7002413
20.0,7159240,6734684,6390868,6734684,7197135,7153993,6070575,5719801,5818080,7296245
32.0,7246107,6956340,6323201,6956340,7221621,7242609,6239835,5886167,5884012,7542854
