,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,5310480,18312,290,390,4,NST
14.0/F中層A,14.0,中層,A,5501010,18969,290,329,3,NST
23.0/F高層A,23.0,高層,A,5697340,19646,290,323,3,NST
5.0/F低層B,5.0,低層,B,5448684,18042,302,394,3,NST
14.0/F中層B,14.0,中層,B,5591530,18515,302,362,3,NST
23.0/F高層B,23.0,高層,B,5795078,19189,302,324,3,NST
5.0/F低層C,5.0,低層,C,5528328,17719,312,331,3,NST
14.0/F中層C,14.0,中層,C,5720208,18334,312,346,4,NST
23.0/F高層C,23.0,高層,C,5910840,18945,312,337,4,NST
5.0/F低層D,5.0,低層,D,6173118,16331,378,401,4,NST
14.0/F中層D,14.0,中層,D,6410124,16958,378,397,4,NST
23.0/F高層D,23.0,高層,D,6721974,17783,378,377,4,NST
5.0/F低層E,5.0,低層,E,5475490,18881,290,361,4,NST
14.0/F中層E,14.0,中層,E,5697920,19648,290,380,4,NST
23.0/F高層E,23.0,高層,E,5899760,20344,290,376,4,NST
5.0/F低層F,5.0,低層,F,5255102,17401,302,357,3,NST
14.0/F中層F,14.0,中層,F,5599080,18540,302,340,3,NST
23.0/F高層F,23.0,高層,F,5851552,19376,302,392,4,NST
5.0/F低層G,5.0,低層,G,5709375,18125,315,321,3,NST
14.0/F中層G,14.0,中層,G,5927040,18816,315,392,4,NST
23.0/F高層G,23.0,高層,G,6109110,19394,315,341,3,NST
5.0/F低層H,5.0,低層,H,5237547,18123,289,381,4,NST
14.0/F中層H,14.0,中層,H,5551979,19211,289,362,4,NST
23.0/F高層H,23.0,高層,H,5865544,20296,289,326,4,NST
