,A,B,C,D,E,F,G,H
3.0,9126210,7578858,10857249,7623484,7615636,18041088,13186008,19017270
7.0,9053010,7740474,10133262,7653008,7843556,16318600,13106808,17050698
10.0,9173790,8132082,10302597,7772072,7963214,18789464,13744368,20881269
