,1,2,3,4,5,6,8,9
3.0,8207,8338,9754,8858,8894,9185,10540,9569
4.0,8237,8369,9129,9666,8288,9219,9506,9604
5.0,8310,8399,8929,8924,8259,9275,9041,9639
