,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
22.0/F低層A,22.0,低層,A,35626000,30320,1175,347,3,HSKW
68.0/F中層A,68.0,中層,A,,,,,,HSKW
102.0/F高層A,102.0,高層,A,,,,,,HSKW
22.0/F低層AB,22.0,低層,AB,83418626,35302,2363,71,1,HSKW
68.0/F中層AB,68.0,中層,AB,,,,,,HSKW
102.0/F高層AB,102.0,高層,AB,,,,,,HSKW
22.0/F低層B,22.0,低層,B,30827412,25949,1188,150,1,HSKW
68.0/F中層B,68.0,中層,B,,,,,,HSKW
102.0/F高層B,102.0,高層,B,,,,,,HSKW
22.0/F低層C,22.0,低層,C,26418078,26658,991,335,3,HSKW
68.0/F中層C,68.0,中層,C,,,,,,HSKW
102.0/F高層C,102.0,高層,C,,,,,,HSKW
22.0/F低層CD,22.0,低層,CD,,,,,,HSKW
68.0/F中層CD,68.0,中層,CD,,,,,,HSKW
102.0/F高層CD,102.0,高層,CD,,,,,,HSKW
22.0/F低層D,22.0,低層,D,24175620,24669,980,250,2,HSKW
68.0/F中層D,68.0,中層,D,,,,,,HSKW
102.0/F高層D,102.0,高層,D,,,,,,HSKW
22.0/F低層E,22.0,低層,E,51783700,31195,1660,71,1,HSKW
68.0/F中層E,68.0,中層,E,,,,,,HSKW
102.0/F高層E,102.0,高層,E,,,,,,HSKW
22.0/F低層F,22.0,低層,F,16061450,23110,695,83,2,HSKW
68.0/F中層F,68.0,中層,F,,,,,,HSKW
102.0/F高層F,102.0,高層,F,,,,,,HSKW
