,A,B,C,D,E,F,G,H
11.0,15571,16120,15601,15218,14917,13844,14489,13969
26.0,15902,16924,16490,15847,15458,14423,15098,15636
41.0,16181,17445,17325,15773,15932,15573,15855,16398
