,1,10,2,3,4,5,6,7,8
7.0,4929493,6268510,6963420,4785133,6268510,6277605,4988039,7019535,5029342
18.0,5136008,6561576,7256250,5089091,6561576,6571755,5237862,7391055,5278363
29.0,5421119,6867938,7640025,5315255,6867938,6878115,5490893,7765800,5531394
