,10,13,14,16,2,3,4,5,7
2.0,11536,11508,11804,11537,11552,11537,11515,11508,11499
4.0,11682,11654,11964,11683,11698,11683,11661,11654,11636
7.0,11904,11875,12331,11905,11920,11905,11882,11875,11866
