,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,11704,11886,11610,11091,11272,11921,11825,11080,11791,11414,11658,10730,11046,11704,11629,11704,11636,11080
18.0,11239,12196,11457,10895,11088,11735,12130,10882,11320,10352,11294,11203,10987,11075,11387,11228,11299,10882
28.0,11483,12393,11728,11153,11278,12593,12210,11142,11984,10898,11527,11742,11142,11612,11597,11577,11590,11142
