,A,B,C,D,E,F,G,H,J,K
5.0,5403132,5433968,5433968,5403132,4159581,4580092,5433968,5455872,4567508,4161736
16.0,5618928,5650640,5650640,5618928,4321206,4759172,5650640,5673136,4746104,4327671
24.0,5776512,5809296,5809296,5776512,4440162,4889852,5809296,5831200,4876300,4448782
