,A,B,C,D,E,F,G,H,J,K
6.0,4405664,4405664,4379616,4387312,3441104,3811016,4405664,4405664,3753904,3441104
14.0,4536496,4536496,4511040,4519328,3538510,3919916,4536496,4536496,3865224,3538510
23.0,4684496,4684496,4660816,4667920,3652294,4044304,4684496,4684496,3992516,3652294
