,1,2,3,4,5,6,7,8
4.0,4758375,5142750,4478536,5461560,4681496,4976866,5063250,4856625
10.0,5020875,5212500,4643312,5715966,4845928,5160863,5214750,5036250
17.0,4095776,4969393,4918200,4948992,4975950,5337994,4775023,4737172
