,1,2,3,4,5,6,7,8
10.0,8672500,5931266,5915184,8637500,7692030,5762688,5281766,7925274
20.0,8968125,6194188,6218872,8898125,8444214,5959873,5906825,8455374
29.0,9442500,6426068,6368472,9220625,9475398,6056895,6110292,9253872
