,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
3.0,7830306,7787037,8005596,7331060,7287632,7542855,7542855,7358610,7606575,7542855,7331060,7331060,7633455,7633455,7830306,7421893
6.0,7923325,7884771,8116218,7417916,7377073,7631532,7631532,7543752,7700562,7631532,7417916,7417916,7723134,7723134,7923325,7509234
10.0,8053106,7969080,8264430,7537860,7495466,7755255,7755255,7665088,7782336,7755255,7537860,7537860,7848255,7848255,8053106,7631093
